"","...1","year","imdb","title","test","clean_test","binary","budget","domgross","intgross","code","budget_2013","domgross_2013","intgross_2013","period_code","decade_code","gross_2013","roi"
"1056",1056,2003,"tt0298814","The Core","ok","ok","PASS",8.5e+07,31111260,74132631,"2003PASS",107617391,39389560,93858357,3,2,133247917,1.23816342100321
"1057",1057,2003,"tt0317740","The Italian Job","notalk-disagree","notalk","FAIL",6e+07,106126012,176262839,"2003FAIL",75965217,134364760,223164081,3,2,357528841,4.70648087531956
"1058",1058,2003,"tt0283426","The Jungle Book 2","nowomen-disagree","nowomen","FAIL",2e+07,47901582,135703599,"2003FAIL",25321739,60647568,171812557,3,2,232460125,9.18025910463732
"1059",1059,2003,"tt0325710","The Last Samurai","nowomen","nowomen","FAIL",1.4e+08,111110575,456810575,"2003FAIL",177252174,140675650,578361911,3,2,719037561,4.05657964454642
"1060",1060,2003,"tt0311429","The League of Extraordinary Gentlemen","nowomen","nowomen","FAIL",7.8e+07,66465204,179265204,"2003FAIL",98754783,84150728,226965337,3,2,311116065,3.15038983985211
"1061",1061,2003,"tt0167260","The Lord of the Rings: The Return of the King","notalk","notalk","FAIL",9.4e+07,377845905,1141408667,"2003FAIL",119012174,478385772,1445122625,3,2,1923508397,16.1622826669816
"1062",1062,2003,"tt0234215","The Matrix Reloaded","ok-disagree","ok","PASS",1.27e+08,281553689,738576929,"2003PASS",160793043,356471453,935102616,3,2,1291574069,8.03252457259609
"1063",1063,2003,"tt0242653","The Matrix Revolutions","ok-disagree","ok","PASS",1.1e+08,139259759,424259759,"2003PASS",139269565,176314964,537149747,3,2,713464711,5.12290471360344
"1064",1064,2003,"tt0338188","The Missing","ok","ok","PASS",6.5e+07,26900336,38253433,"2003PASS",82295652,34058165,48432173,3,2,82490338,1.00236568998809
"1065",1065,2003,"tt0332379","The School of Rock","dubious","dubious","FAIL",2e+07,81261177,131161177,"2003FAIL",25321739,102883716,166061455,3,2,268945171,10.6211177281308
"1066",1066,2003,"tt0328538","Thirteen","ok","ok","PASS",2e+06,4601043,9505996,"2003PASS",2532174,5825321,12035418,3,2,17860739,7.05351962384891
"1067",1067,2003,"tt0300556","Timeline","notalk","notalk","FAIL",8e+07,19480739,26703184,"2003FAIL",101286957,24664310,33808553,3,2,58472863,0.577299039598949
"1068",1068,2003,"tt0339840","Undead","ok","ok","PASS",750000,41196,229250,"2003PASS",949565,52158,290250,3,2,342408,0.360594588048212
"1069",1069,2003,"tt0320691","Underworld","dubious","dubious","FAIL",2.2e+07,51970690,95708457,"2003FAIL",27853913,65799413,121175229,3,2,186974642,6.71268851884473
"1070",1070,2003,"tt0295700","Wrong Turn","ok","ok","PASS",1e+07,15417771,28649556,"2003PASS",12660870,19520239,36272829,3,2,55793068,4.40673255471385
"1071",1071,2003,"tt0290334","X2 (X-Men 2)","ok-disagree","ok","PASS",1.25e+08,214949694,407711549,"2003PASS",158260870,272145004,516198274,3,2,788343278,4.98128992972173
"1072",1072,2002,"tt0307901","25th Hour","men","men","FAIL",4500000,13084595,25344490,"2002FAIL",5828306,16946895,32825657,3,2,49772552,8.53979732704494
"1073",1073,2002,"tt0289043","28 Days Later...","ok","ok","PASS",8e+06,45064915,82955633,"2002PASS",10361434,58367141,107442412,3,2,165809553,16.0025680808274
"1074",1074,2002,"tt0283832","8 femmes","ok-disagree","ok","PASS",8e+06,3076425,42376425,"2002PASS",10361434,3984522,54885065,3,2,58869587,5.68160613675675
"1075",1075,2002,"tt0298203","8 Mile","notalk","notalk","FAIL",4.1e+07,116724075,242924075,"2002FAIL",53102348,151178596,314630213,3,2,465808809,8.77190607466171
"1076",1076,2002,"tt0257360","About Schmidt","notalk","notalk","FAIL",3e+07,65005217,105823486,"2002FAIL",38855376,84193406,137060380,3,2,221253786,5.69429018007701
"1077",1077,2002,"tt0268126","Adaptation","dubious","dubious","FAIL",18500000,22498520,22498520,"2002FAIL",23960815,29139615,29139615,3,2,58279230,2.43227244148415
"1078",1078,2002,"tt0286261","All or Nothing","ok","ok","PASS",9e+06,184255,184255,"2002PASS",11656613,238643,238643,3,2,477286,0.0409455130748529
"1079",1079,2002,"tt0168786","Antwone Fisher","notalk","notalk","FAIL",12500000,21078145,23367586,"2002FAIL",16189740,27299975,30265212,3,2,57565187,3.55565852200221
"1080",1080,2002,"tt0295178","Austin Powers in Goldmember","notalk","notalk","FAIL",6.3e+07,213117789,292738626,"2002FAIL",81596291,276025731,379148984,3,2,655174715,8.02946686633097
"1081",1081,2002,"tt0286499","Bend It Like Beckham","ok","ok","PASS",5600000,32543449,76730377,"2002PASS",7253004,42149599,99379590,3,2,141529189,19.5131822621358
"1082",1082,2002,"tt0187738","Blade II","notalk","notalk","FAIL",5.4e+07,81676888,154338601,"2002FAIL",69939678,105786208,199896148,3,2,305682356,4.37065718260813
"1083",1083,2002,"tt0300532","Blue Crush","ok","ok","PASS",3e+07,40118420,51618420,"2002PASS",38855376,51960544,66855105,3,2,118815649,3.05789471706566
"1084",1084,2002,"tt0303816","Cabin Fever","ok","ok","PASS",1500000,21158188,30351664,"2002PASS",1942769,27403645,39310844,3,2,66714489,34.3398978468361
"1085",1085,2002,"tt0319970","Carrie","ok","ok","PASS",3e+07,35266619,85001659,"2002PASS",38855376,45676592,110092382,3,2,155768974,4.00894264927458
"1086",1086,2002,"tt0264464","Catch Me If You Can","notalk-disagree","notalk","FAIL",5.2e+07,164606800,351106800,"2002FAIL",67349319,213195306,454746230,3,2,667941536,9.91756926302403
"1087",1087,2002,"tt0299658","Chicago","ok","ok","PASS",3e+07,170687518,307687518,"2002PASS",38855376,221070926,398510478,3,2,619581404,15.9458347282497
"1088",1088,2002,"tt0275022","Crossroads","ok","ok","PASS",1.2e+07,37188667,5.7e+07,"2002PASS",15542151,48165989,73825215,3,2,121991204,7.84905538493353
"1089",1089,2002,"tt0266452","Death to Smoochy","men","men","FAIL",5e+07,8355815,8374062,"2002FAIL",64758961,10822278,10845911,3,2,21668189,0.334597539327414
"1090",1090,2002,"tt0246460","Die Another Day","men-disagree","men","FAIL",1.42e+08,160942139,431942139,"2002FAIL",183915449,208448913,559442481,3,2,767891394,4.17524138496924
"1091",1091,2002,"tt0303933","Drumline","notalk","notalk","FAIL",2e+07,56398162,56398162,"2002FAIL",25903584,73045727,73045727,3,2,146091454,5.63981625090953
"1092",1092,2002,"tt0238380","Equilibrium","notalk","notalk","FAIL",2e+07,1190018,5345869,"2002FAIL",25903584,1541287,6923858,3,2,8465145,0.326794354016803
"1093",1093,2002,"tt0297884","Far from Heaven","ok","ok","PASS",13500000,15901849,29027914,"2002PASS",17484919,20595744,37596351,3,2,58192095,3.32813065934134
"1094",1094,2002,"tt0120679","Frida","men-disagree","men","FAIL",1.2e+07,25885000,55710675,"2002FAIL",15542151,33525714,72155308,3,2,105681022,6.79963938067517
"1095",1095,2002,"tt0327753","Funny Ha Ha","ok","ok","PASS",30000,77070,77070,"2002PASS",38855,99819,99819,3,2,199638,5.13802599408056
"1096",1096,2002,"tt0217505","Gangs of New York","notalk","notalk","FAIL",9.7e+07,77730500,190400000,"2002FAIL",125632384,100674928,246602123,3,2,347277051,2.76423195949223
"1097",1097,2002,"tt0302674","Gerry","nowomen","nowomen","FAIL",7e+06,254683,254683,"2002FAIL",9066255,329860,329860,3,2,659720,0.0727665392160269
"1098",1098,2002,"tt0295297","Harry Potter and the Chamber of Secrets","ok-disagree","ok","PASS",1e+08,261987880,878979634,"2002PASS",129517922,339321257,1138436153,3,2,1477757410,11.4096751027244
"1099",1099,2002,"tt0257756","High Crimes","ok","ok","PASS",4.2e+07,41543207,63781100,"2002PASS",54397527,53805898,82607955,3,2,136413853,2.50772159182898
"1100",1100,2002,"tt0297181","I Spy","notalk","notalk","FAIL",7e+07,33561137,60279822,"2002FAIL",90662545,43467687,78073173,3,2,121540860,1.34058513358521
"1101",1101,2002,"tt0268380","Ice Age","nowomen","nowomen","FAIL",6.5e+07,176387405,386116343,"2002FAIL",84186649,228453301,500089862,3,2,728543163,8.65390381555631
"1102",1102,2002,"tt0280760","Igby Goes Down","men","men","FAIL",9e+06,4777465,4777465,"2002FAIL",11656613,6187673,6187673,3,2,12375346,1.0616588197618
"1103",1103,2002,"tt0278504","Insomnia","notalk","notalk","FAIL",4.6e+07,67263182,113622499,"2002FAIL",59578244,87117875,147161499,3,2,234279374,3.9322974003732
"1104",1104,2002,"tt0275847","Lilo and Stitch","ok-disagree","ok","PASS",8e+07,145771527,245800000,"2002PASS",103614337,188800252,318355051,3,2,507155303,4.89464409737043
"1105",1105,2002,"tt0252076","Maid in Manhattan","ok","ok","PASS",5.5e+07,93932896,163838217,"2002PASS",71234857,121659935,212199853,3,2,333859788,4.68674750059511
"1106",1106,2002,"tt0303361","May","ok","ok","PASS",1750000,145540,497339,"2002PASS",2266564,188500,644143,3,2,832643,0.36735913920807
"1107",1107,2002,"tt0120912","Men in Black II","notalk","notalk","FAIL",1.4e+08,190418803,441767803,"2002FAIL",181325090,246626476,572168477,3,2,818794953,4.51561862178036
"1108",1108,2002,"tt0181689","Minority Report","notalk-disagree","notalk","FAIL",1.02e+08,132024714,358824714,"2002FAIL",132108280,170995666,464742312,3,2,635737978,4.81224930034665
"1109",1109,2002,"tt0280590","Mr Deeds","men","men","FAIL",5e+07,126293452,171269535,"2002FAIL",64758961,163572654,221824742,3,2,385397396,5.95125971832686
"1110",1110,2002,"tt0259446","My Big Fat Greek Wedding","ok","ok","PASS",5e+06,241438208,352242522,"2002PASS",6475896,312705749,456217193,3,2,768922942,118.736147399526
"1111",1111,2002,"tt0258000","Panic Room","ok","ok","PASS",4.8e+07,95308367,196308367,"2002PASS",62168602,123441416,254254517,3,2,377695933,6.07534866233601
"1112",1112,2002,"tt0183649","Phone Booth","notalk","notalk","FAIL",1.1e+07,46566212,97837138,"2002FAIL",14246971,60311590,126716628,3,2,187028218,13.1275776443989
"1113",1113,2002,"tt0238546","Queen of the Damned","ok","ok","PASS",3.5e+07,30307804,30307804,"2002PASS",45331273,39254038,39254038,3,2,78508076,1.73187450526704
"1114",1114,2002,"tt0252444","Rabbit-Proof Fence","ok","ok","PASS",7e+06,6199600,16866928,"2002PASS",9066255,8029593,21845695,3,2,29875288,3.29521814685336
"1115",1115,2002,"tt0296166","Real Women Have Curves","ok","ok","PASS",3e+06,5853194,5853194,"2002PASS",3885538,7580935,7580935,3,2,15161870,3.90212886864058
"1116",1116,2002,"tt0289765","Red Dragon","notalk","notalk","FAIL",7.8e+07,92955420,206455420,"2002FAIL",101023979,120393928,267396769,3,2,387790697,3.83860050691529
"1117",1117,2002,"tt0253556","Reign of Fire","notalk","notalk","FAIL",6e+07,43061982,82150183,"2002FAIL",77710753,55772984,106399210,3,2,162172194,2.08686941947403
"1118",1118,2002,"tt0120804","Resident Evil","ok","ok","PASS",3.5e+07,40119709,103787401,"2002PASS",45331273,51962213,134423285,3,2,186385498,4.11163167643671
"1119",1119,2002,"tt0267913","Scooby-Doo","ok","ok","PASS",8.4e+07,153294164,276294164,"2002PASS",108795054,198543415,357850459,3,2,556393874,5.11414676994416
"1120",1120,2002,"tt0286106","Signs","notalk","notalk","FAIL",70702619,227965690,408265690,"2002FAIL",91572563,295256424,528777236,3,2,824033660,8.99869603955499
"1121",1121,2002,"tt0281373","Snow Dogs","notalk","notalk","FAIL",3.2e+07,81150692,116898028,"2002FAIL",41445735,105104690,151403896,3,2,256508586,6.18902248928629
"1122",1122,2002,"tt0307479","Solaris","notalk","notalk","FAIL",4.7e+07,14970038,14970038,"2002FAIL",60873423,19388882,19388882,3,2,38777764,0.637022892568404
"1123",1123,2002,"tt0145487","Spider-Man","notalk","notalk","FAIL",1.39e+08,403706375,821565375,"2002FAIL",180029911,522872106,1064074398,3,2,1586946504,8.81490467436825
"1124",1124,2002,"tt0166813","Spirit: Stallion of the Cimarron","nowomen-disagree","nowomen","FAIL",8e+07,73215310,106515310,"2002FAIL",103614337,94826948,137956416,3,2,232783364,2.24663276086976
"1125",1125,2002,"tt0283003","Spun","ok","ok","PASS",4500000,410241,1022649,"2002PASS",5828306,531336,1324514,3,2,1855850,0.318420137858239
"1126",1126,2002,"tt0287717","Spy Kids 2: Island of Lost Dreams","ok","ok","PASS",3.8e+07,85846296,119721296,"2002PASS",49216810,111186338,155060534,3,2,266246872,5.40967348351102
"1127",1127,2002,"tt0253754","Star Trek: Nemesis","notalk","notalk","FAIL",6e+07,43254409,67312826,"2002FAIL",77710753,56022212,87182173,3,2,143204385,1.8427872523639
"1128",1128,2002,"tt0121765","Star Wars: Episode II - Attack of the Clones","dubious-disagree","dubious","FAIL",1.15e+08,310676740,656695615,"2002FAIL",148945610,402382056,850538512,3,2,1252920568,8.4119335104942
"1129",1129,2002,"tt0180052","The Adventures of Pluto Nash","men","men","FAIL",1e+08,4411102,7094995,"2002FAIL",129517922,5713168,9189290,3,2,14902458,0.115060972025169
"1130",1130,2002,"tt0280460","The Banger Sisters","ok","ok","PASS",1e+07,30306281,38067218,"2002PASS",12951792,39252065,49303870,3,2,88555935,6.83734999759107
"1131",1131,2002,"tt0258463","The Bourne Identity","notalk","notalk","FAIL",6e+07,121468960,213300000,"2002FAIL",77710753,157324072,276261727,3,2,433585799,5.57948266181387
"1132",1132,2002,"tt0238924","The Dangerous Lives of Altar Boys","notalk","notalk","FAIL",1.2e+07,1779284,1779284,"2002FAIL",15542151,2304492,2304492,3,2,4608984,0.296547369794567
"1133",1133,2002,"tt0279113","The Good Girl","ok","ok","PASS",8e+06,14018296,16856124,"2002PASS",10361434,18156206,21831701,3,2,39987907,3.85930238999737
"1134",1134,2002,"tt0274558","The Hours","ok","ok","PASS",2.5e+07,41675994,97030468,"2002PASS",32379480,53977881,125671845,3,2,179649726,5.54825852669654
"1135",1135,2002,"tt0278500","The Importance of Being Earnest","ok","ok","PASS",1.5e+07,8378141,8378141,"2002PASS",19427688,10851194,10851194,3,2,21702388,1.11708547100406
"1136",1136,2002,"tt0167261","The Lord of the Rings: The Two Towers","notalk-disagree","notalk","FAIL",9.4e+07,342548984,927048984,"2002FAIL",121746846,443662324,1200694576,3,2,1644356900,13.5063613886145
"1137",1137,2002,"tt0289408","The Powerpuff Girls","ok","ok","PASS",2.5e+07,11411644,16425701,"2002PASS",32379480,14780124,21274227,3,2,36054351,1.11349382386623
"1138",1138,2002,"tt0258068","The Quiet American","men","men","FAIL",2e+07,12987647,26348203,"2002FAIL",25903584,16821330,34125645,3,2,50946975,1.9667925102565
"1139",1139,2002,"tt0298130","The Ring","ok","ok","PASS",4.8e+07,129094024,248218486,"2002PASS",62168602,167199897,321487424,3,2,488687321,7.86067733998587
"1140",1140,2002,"tt0292644","The Rules of Attraction","dubious","dubious","FAIL",4e+06,6525762,11799060,"2002FAIL",5180717,8452031,15281897,3,2,23733928,4.5812052656032
"1141",1141,2002,"tt0304669","The Santa Clause 2","notalk","notalk","FAIL",6.5e+07,139225854,172825854,"2002FAIL",84186649,180322432,223840454,3,2,404162886,4.80079550380964
"1142",1142,2002,"tt0253867","The Sweetest Thing","ok","ok","PASS",4.3e+07,24430272,44633441,"2002PASS",55692706,31641581,57808305,3,2,89449886,1.60613287492262
"1143",1143,2002,"tt0293662","The Transporter","nowomen","nowomen","FAIL",2.1e+07,25296447,43928932,"2002FAIL",27198764,32763432,56895840,3,2,89659272,3.2964465591157
"1144",1144,2002,"tt0290095","The Tuxedo","nowomen","nowomen","FAIL",6e+07,50586000,104429625,"2002FAIL",77710753,65517936,135255080,3,2,200773016,2.58359375310647
"1145",1145,2002,"tt0133240","Treasure Planet","notalk","notalk","FAIL",1e+08,38120554,91800000,"2002FAIL",129517922,49372949,118897452,3,2,168270401,1.29920553388743
"1146",1146,2002,"tt0283084","Tuck Everlasting","ok","ok","PASS",1.5e+07,19161999,19344615,"2002PASS",19427688,24818223,25054743,3,2,49872966,2.56710762495259
"1147",1147,2002,"tt0313737","Two Weeks Notice","ok","ok","PASS",6e+07,93354918,199043309,"2002PASS",77710753,120911349,257796757,3,2,378708106,4.8733037756049
"1148",1148,2002,"tt0277434","We Were Soldiers","ok","ok","PASS",7e+07,78120196,114658262,"2002PASS",90662545,101179654,148502998,3,2,249682652,2.75397797403547
"1149",1149,2002,"tt0298228","Whale Rider","ok","ok","PASS",4300000,20779666,39892476,"2002PASS",5569271,26913392,51667906,3,2,78581298,14.109799648823
"1150",1150,2002,"tt0283139","White Oleander","ok","ok","PASS",1.6e+07,16357770,21657770,"2002PASS",20722867,21186244,28050694,3,2,49236938,2.37597133639858
"1151",1151,2002,"tt0295701","xXx","notalk","notalk","FAIL",7e+07,141930000,267200000,"2002FAIL",90662545,183824786,346071886,3,2,529896672,5.8447142863682
"1152",1152,2001,"tt0268978","A Beautiful Mind","notalk","notalk","FAIL",7.8e+07,170708996,317668058,"2001FAIL",102635985,224626742,418002230,3,2,642628972,6.26124426048038
"1153",1153,2001,"tt0183790","A Knight's Tale","men","men","FAIL",4.1e+07,56083966,100622586,"2001FAIL",53949684,73797860,132403823,3,2,206201683,3.82211104331955
"1154",1154,2001,"tt0164334","Along Came A Spider","ok","ok","PASS",2.8e+07,74058698,105159085,"2001PASS",36843687,97449838,138373157,3,2,235822995,6.40063506673477
"1155",1155,2001,"tt0244000","American Outlaws","notalk","notalk","FAIL",3.5e+07,13264986,13264986,"2001FAIL",46054609,17454678,17454678,3,2,34909356,0.757999183100219
"1156",1156,2001,"tt0218817","Antitrust","men","men","FAIL",3e+07,10965209,17865209,"2001FAIL",39475379,14428526,23507863,3,2,37936389,0.961013927187374
"1157",1157,2001,"tt0212720","Artificial Intelligence: AI","notalk","notalk","FAIL",9e+07,78616689,235900000,"2001FAIL",118426136,103447452,310408061,3,2,413855513,3.4946298762969
"1158",1158,2001,"tt0230011","Atlantis: The Lost Empire","notalk-disagree","notalk","FAIL",9e+07,84052762,186049020,"2001FAIL",118426136,110600487,244811851,3,2,355412338,3.0011309158985
"1159",1159,2001,"tt0265086","Black Hawk Down","nowomen-disagree","nowomen","FAIL",9.5e+07,108638745,159691085,"2001FAIL",125005366,142951853,210128869,3,2,353080722,2.8245245248112
"1160",1160,2001,"tt0221027","Blow","notalk","notalk","FAIL",3e+07,52990775,83282296,"2001FAIL",39475379,69727697,109586673,3,2,179314370,4.54243567870495
"1161",1161,2001,"tt0243155","Bridget Jones's Diary","ok","ok","PASS",2.5e+07,71500556,281527158,"2001PASS",32896149,94083718,370446373,3,2,464530091,14.1211085528583
"1162",1162,2001,"tt0260866","Don't Say A Word","ok","ok","PASS",5e+07,54997476,104488383,"2001PASS",65792298,72368206,137490616,3,2,209858822,3.18971716111816
"1163",1163,2001,"tt0246578","Donnie Darko","dubious-disagree","dubious","FAIL",4500000,1270522,7696529,"2001FAIL",5921307,1671811,10127447,3,2,11799258,1.99267796788783
"1164",1164,2001,"tt0240462","Dr. Dolittle 2","ok","ok","PASS",7.2e+07,112950721,176101721,"2001PASS",94740909,148625750,231722738,3,2,380348488,4.01461725472784
"1165",1165,2001,"tt0251075","Evolution","ok","ok","PASS",8e+07,38311134,98341932,"2001PASS",105267677,50411551,129402834,3,2,179814385,1.70816332348628
"1166",1166,2001,"tt0120681","From Hell","dubious","dubious","FAIL",3.5e+07,31598308,68712365,"2001FAIL",46054609,41578506,90414888,3,2,131993394,2.86601920776268
"1167",1167,2001,"tt0162346","Ghost World","ok","ok","PASS",5500000,6217849,8761608,"2001PASS",7237153,8181731,11528926,3,2,19710657,2.72353741865068
"1168",1168,2001,"tt0280707","Gosford Park","ok","ok","PASS",1.8e+07,41300105,41300105,"2001PASS",23685227,54344576,54344576,3,2,108689152,4.5889005834734
